afrikaans,"🇿🇦,🇦🇺,📚,🎤,🐘(TheseemojisrepresentSouthAfrica,Australia,booksasasymbolofeducationandlanguage,microphoneforAfrikaansmusic,andanostrichasanativeanimaltoSouthAfrica.)"
nederlands,"🇳🇱,🏰,📚,🇪🇺,🇳🇱🚢"
canada,"🇨🇦,🗼,🌄,🐨,🏒"
biography,"📖,👤,📝,📆,📚"
beatifications,"😇,🕯️,☘️,🌹,🕊️"
doctor,"👨‍⚕️,🔍,💊,🏥,💉"
xiii,"🔟,XIII,🎭,🎯,🎂"
pope,"👵️,lä,Amor,Lite,🏛️"
innocent,"🙇‍♀️,🌱,🌈,☮️,🔱"
standard,"📏,🔍,⚖️,🔧,📜"
frugality,"💸,🛍️,📦,📉,🔧"
conclave,"🏛️,🏛️🔒,🗣️,🤝,🏅"
friar,"👵️,🤴️,,🧻,🐺(Theseemojisrepresentanun,amonk,afriar,amonastery,andawolf,whichistraditionallyassociatedwithfriarsincertainorders.)"
elector,"🗳️,🏛️,👥,🗣️,🗽"
faction,"👥,🗣️,🔵,🟥,🤝"
attempt,"🏃‍,💥,😟,🤯,😜"
monarchy,"👑,🏰,rown,🏹,🏡"
none,"🔵,❓,🚫,🔅,🔍"
benedict,"🇧🇪,👵,🕰,🕯,📜"
cardinal,"🔵,☘️,⚫️,✝️,🔺"
xi,"🇨🇳,🔺,📈,📊,📚"
symbol,"🔺,☯,🔷,🌟,⚛️"
legend,"🏺,🌟,👑,📖,🔍"
founding,"🏠,📜,👥,🗺️,🔑"
ages,"👴,🧓,👶,🕊️,🎓"
parks,"🌳,🏞️,🌄,🏙️,🚶‍♂️"
garden,"🌱,🌺,🌼,🌸,🌳"
fountains,"🏞️,💧,🌊,🏢,🌌"
obelisks,"🏛️,🌐,🔰,📜,📋"
column,"🟦🔲🏠🏢,where🟦representsagraycolumn,🔲representsaverticalline,🏠representsahousewithacolumn,and🏢representsabuildingwithacolumn.Thelastone,🌊,whilenotdirectlyrelatedtoacolumn,isusedinametaphoricalsenseinarchitecturetorepresentacolumn-likestructureunder"
entertainment,"🎬,🎶,🎭,🎮,😂"
roma,"🇷🇴,🏠,👨‍👩‍👧‍👦,🎗️,🎭"
further,"🔝,➡️,➕,🚶‍♀️,⏩"
tuesday,"💻,📅,⏰,🌞,📚"
sunday,"🌞,📅,🏡,🍦,🎈"
progress,"➡️,🚀,📈,🔍,⏩"
unification,"🌐,🤝,🌟,🌏,🔍"
tectonic,"🗻,🌋,🔵🔵🔵⚪️⚪️,🌐,💧"
earthquake,ем💥🏠🌋
province,"🗺️,🏙️,🏠,🏰,🌳"
argentina,"🇦🇷,🏆,🌮,🎵,inth(Icouldn'tfindaspecificemojifortangodance,soIusedthe""inth""placeholderforit)"
pm,"☀️,🕒,🏢,☎️,📅"
magnitude,"🌐,🔢,🌌,🌋,🌊"
intensity,"🌞,🔥,🌪️,💥,🔨"
belt,"🥋,🅱️,🥋🔵,🧼,🛍️"
margin,"🔛,🔝,🔚,📏,📐"
subduction,"🌍,🔵🔵(representstheconvergenceoftwotectonicplates),🔽(representsthedownwardmovementofoneplate),🌋(representsavolcano,oftenassociatedwithsubductionzones),🌊(representstheocean,assubductionoftenoccursundertheoceanfloor)"
plate,"🍽️,🍲,🥘,🍽,🍴"
colony,"🌍,🐝,🏢,🌳,🐠"
village,"🌎,🏙️,👥,🏠,🌾"
north,"🌐,❄️,☯️,⛰️,❄️"
chile,"🇨🇱,🌶️,🌽,🌿,🌷"
capital,"🏦,💼,💰,📈,💵"
foothill,"🏔️,☀️,🌳,🌄,🌅"
plain,"🌫️,🌰,🌱,🌺,🌐"
andes,"🇦🇽,🏔,⛰,🌄,🌋"
census,"🌐,📊,👥,🗺️,📜"
road,"🛣️,🚗,🚶‍♂️,🚌,🗺️"
aires,"🌫️,☀️,🌬️,🌦️,☁️"
august,"🕰️,👑,🏆,📜,🌺"
births,"👶,🤱,👩‍🍼,🏥,🌈"
bahasa,"🇮🇩,📚,📝,🗣️,🎓"
re,"🔂,♻️,🔄,🔁,🔃"
establishment,"🏛️,🏢,🗳️,🔒,👔"
shore,"🏖️,🌊,🌴,☀️,🌞"
branch,"🍃,🌳,🌱,🌲,📍"
badges,"🏆,🔒,🎖️,📛,🏅"
bases,"🏠,🌐,🔄,🔝,📈"
carrier,"☮️,📡,🚢,🚄,🚧"
ship,"aves,🚢,🌴,elf,🌌"
frigates,"🚢,🛠️,🚣,🌊,🏴"
mine,"🔒,🏡,🛍️,📦,💸"
weapons,"🔫,💣,🛡️,🗡️,🛫(Fordepictingmissilesormodernweapons,Icouldn'tfindanemojithatdirectlyrepresentsthis,soIincludedaplaneasastand-in.)"
naval,"🛥️,🌊,⚓️,🏖️,🐬"
types,"📝,🔺,🔻,🔱,🔲"
configuration,"🔧,🔄,🔌,📋,🔍"
deck,"📚,🛳,🚪,📝,🛫(Theseemojisrepresentabook,aboat,adoor,anotepad,andanairplane,whichcansymbolizeadeckofcards,aship'sdeck,adooronadeck,adesk,andaflightdeck,respectively.)"
staff,"🏫,👷‍⚖️,📝,📚,📔"
australia,"🇦🇺,🐨,Koala,🐭,🐘,ран,albaroo,🏙️,🏖️,🌊,🌏,🌳,🏠,🌞,🌠,"
egypt,"🇪🇬,PYRAMID,🐫,💔,🌊"
india,"🇮🇳,🕌,🌷,🐘,🌼"
korea,"🇰🇷,🏯,🥘,🍡,🏔️"
bibliography,"📚,📝,📝🔗,📜,📚🔗"
langley,"🇨🇦,🏛️,🏫,📚,📜"
decoration,"🎄,🏠,🏞️,🌺,🎁"
no,"🚫,❌,🚯,🙅,🚫"
pioneer,"🏞️,🌐,🚧,🚀,🌟"
class,"🏛️,👛,🎓,👨‍🎓,👩‍🎓"
conversion,"💼,🛍️,💰,📈,🔄"
collier,"🔒,💼,🏭,🛠️,🛋️"
cancellation,"🚫,🗑️,🔄,📉,💔"
lexington,"🇰🇮,🏰,🐎,🌽,🏙️"
saratoga,"🌅,🏨,🎲,aren,🌄(Note:Icouldn'tfindanemojidirectlyrepresentingtheSaratogaRaceCourse,soIchoseadicetorepresentgambling,whichisapopularactivityatSaratogaSprings.)"
hull,"🛤️,🚢,🛳,alling,🌊"
tender,"💔,💗,💓,🧸,😘"
prefix,"apan,➡️,🔢,🔠"
cebuano,"🇵🇭,🇰🇼,🇹🇭,🇵🇭FlagemojisforPhilippines(CebuanoisamajorlanguageinthePhilippines),🇰🇼forCebu(themainregionwhereCebuanoisspoken),and🏺forthetraditionalCebuanokubohouse."
germany,"🇩🇪,🏰,🍰,🚂,🍺"
ethiopia,"🇪🇹,🏛️,🌈,🌾,🐫"
pacific,"🌎,🌊,🌞,🏝️,🐠"
stall,"🚽,🛋️,🛍️,🛋️,🚫"
front,"🛋️,🚪,🏠,🚪borg,📦"
atlantic,"🌎,🌊,🇦🇪,☀️,🌊"
terrorism,"💣,💥,😱,😨,😓"
operations,"🔄,⚙️,📊,📈,📉"
reshaped,"🔄,📏,🔧,💥,🔄"
department,"🏢,📋,💼,📚,👩‍💼"
station,"🚆,🏙️,🚫,🚧,🚌"
veteran,"🏳️‍🌈,🦳,🏳️‍🌵‍aka,🏛️,🗡️"
garrison,"🏰,🛡️,🏛️,🛡️,👥"
landing,"🛰️,🏠,🌐,🌄,🛺"
series,"📺,📖,🔄,🔁,🔙"
strategy,"🧩,🛰,🎯,💡,📈"
encirclement,"🔁,🌐,🌐,🔁,🌐"
base,"🏠,🔦,📐,📏,🌐"
marines,"🌊,🛡️,🌴,🌞,🌺"
japanese,"🇯🇵,🎌,🍡,🥄,🌸"
isolation,"🏠,🌳,🙅‍♂️,🛌,🌌"
archipelago,"🌎,🏝️,🌊,☀️,🌴"
guinea,"🐌,🐀,🇬🇫,🐓,🧪(Theseemojisarenotdirectlyrelatedtotheconceptof'guinea',buttheyarethemostcommonlyassociatedduetothesimilaritiesinspellingandpronunciationwithwordslike""guineapig"",""Guineafowl"",""Guineaworm"",""Guineagrass"",and""Guineapigment"
inhabitant,"🏠,👤,🐱,🐶,🐠(Iincludedafewdifferenttypesofinhabitantstorepresentvariousspecies)"
boat,"🛶,🚤,🚣,🚢,🌊"
sea,"🌊,🐟,🌊,🌴,🐠"
bridge,"橋,🌉,🌃,🌉,🌊"
uplift,"🌄,🚀,🌈,📈,☝️"
crust,"🍞,🥖,🍕,🥪,🥐"
arrival,"🛬,🚆,🚁,🏙️,👋"
neutralisation,"🤝,⚖️,🤐,🔄,🤯"
cartwheel,"🤸‍♀️,🤸‍♂️,⚽,🎢,🌀"
allies,"🤝,🤍,🤝🏿,🤝🏼,🤝🏽"
theatre,"🎭,💫,🎬,🤵‍♂️,👑"
goal,"🎯,🏆,🏃‍♂️,🚀,🔵🔵🔵🔵(fourbluesquares,representingachecklistorcompletedgoals)"
bougainville,"🌸,🌺,🌴,🏝️,🌞"
netherlands,"🇳🇱,🏰,🌷,ikesloot,ikesneuk

Note:ThelasttwoemojisarespecifictoDutchculture,representingtraditionalDutchclothing(ikesloot)andtheDutchwindmill(ikesneuk).However,thesemaynotbeuniversallyrecognizedastheyarelesscommoninothercountries.Foramoreuniversallyrecognizedrepresentation,youcouldreplacethemwith"
zealand,"🇳🇿,🏞️,🐧,🌄,🌊"
hop,"🐰,🦃,🐇,🐰🔄,🐰🛰️"
transport,"🚌,🛩,✈️,🚤,🚄"
television,"📺,📡,📱,🎬,📺"
belgium,"🇧🇪,🍺,🥜,🐶,elft_tower"
medical,"🩺,💉,💊,🏥,🩺"
antiviral,"🦠,💊,🛡️,🔬,💨"
approach,"🚶‍♀️,🚶‍♂️,🏃‍♀️,🏃‍♂️,🗿"
inhibitor,"🚫,🔒,🛡️,🛫,🔄"
transcription,"📝,🎤,🔤,📯,📢"
processing,"💾,🔄,💼,💡,🔍"
stimulation,"💡,🔍,🌅,💃,🎶"
resistance,"🚫,🛢️,🛡️,✊,🚶‍♂️"
detection,"🕵️‍♂️,🔍,📯,🚨,🔒"
option,"📝,🔄,❔,💭,🔢"
stockpiling,"📦,🔵📦,📦🔵🔵,📦🔵🔵🔵,📦🔵🔵🔵🔵"
drug,"💊,💉,💔,💅,💊"
medication,"💊,💉,arette,💊🔬"
infection,"🦠,🤧,💦,🌡️,💔"
virus,"🦠,🔬,🔵,🔵🔵,💦"
mechanism,"🚠,🕰,🔧,🔩,🔄"
action,"🏃‍♂️,🚀,💥,💼,💥"
patent,"📝,🔒,🔑,💡,📦"
zidovudine,"💊,💉,🔬,💡,🩺"
zdv,"🌐,💻,📱,🔧,💼(Theseemojisrepresentthedigitalworld,technology,andwork-relatedactivitieswhichcouldbeassociatedwiththeconceptof'zdv',althoughit'snotauniversallyrecognizedterm.Theterm'zdv'seemstobeamisspellingoranabbreviation,anditsexactmeaningisnotclear.)"
azt,"🌵,🏜,🌄,🌞,🦃(Theseemojisrepresentdesert,landscape,cactus,sun,andturkey,whicharesomeoftheelementsoftenassociatedwiththeAzteccivilization.)"
aids,"🦠,💊,💉,💦,🔬"
injury,"🤕,💔,🤕,🩹,🩹"
mouth,"😋,👄,🍕,🍔,🥛"
injection,"💉,🔍,🔨,💦,🔬"
vein,"🩸,🫄,🩺,🩸🔵,🩹"
location,"🌍,🏠,🌆,🗺️,🌃"
investigations,"🕵️‍♂️,📜,🔍,🔎,📝"
scope,"🌐,🔍,🌀,📏,🌐"
approval,"👍,✅,✔️,🌟,🏆"
food,"🍔,🍜,🥘,🥘,🍎"
supplement,"💊,it,☀️,📈,💧(Theseemojisrepresentsupplement,pill,sunforvitamins,growthforimprovement,andwaterdropletforliquidsupplements.)"
accepted,"✅,✔️,🤝,🌟,😊"
surveillance,"👁️,💻,📷,🔬,🔍"
scandal,"💣,🤫,🤥,🤬,🙊"
vaccines,"💉,💼,💊,🩺,💼"
blood,"🩸,💔,🩹,🩺,🩼"
tissue,"🤧,😷,🧻,🛁,💦"
organism,"🦠,🌱,🐠,🦔,🐯"
sign,"☮️,✍️,📝,📜,🔝"
symptom,"🤒,💦,💔,💡,💊"
contact,"📞,💬,🤝,💌,📩"
medicine,"💊,💉,🔬,🏥,🩺"
media,"📺,📱,📝,🎥,🔊"
hiv,"🦠,💉,💊,🩺"
retrovirus,"🦠,☯️,⬅️,🔄,🔬"
disease,"🩺,💊,🤒,😷,🤕"
treatment,"💊,🩺,🩸,💉,🔬"
condition,"💔,😷,🌡️,😴,🌧️"
cure,"💊,🩺,💉,🔬,🌱"
emirate,"🇦🇪,Burj,🏙️,💰,🕌"
ideology,"🌐,💭,💬,🌈,🔵"
attitudes,"😊,😠,😴,🤔,🤨"
consistency,"🔄,🌐,📈,🌱,🌅"
evaluations,"📈,💬,📊,🌟,📝"
criticism,"😞,🤬,😠,🙅‍♂️,👎"
massacre,"🔪,💣,😱,🩸,😈"
oppression,"ố,🤷,🔒,🏛️,💰"
ban,"🚫,🔒,🚫again(foremphasis),🔵(redcrossforprohibitionsymbol)"
participation,"🙋‍♂️,🙋‍♀️,🤝,🤝‍🤝‍🤝,🤾‍♂️,🤾‍♀️"
hotel,"🏨,🛋️,🏠,🌆,🌃"
militant,"🛡️,🗡️,💣,🚫,🚔"
shooting,"🔫,🎯,💥,💣,🎯🔫"
restaurant,"🏠,🍴,🍽,🍔,🍜"
kabul,"🇦🇫,🏛️,izontal_rain_bar,🌆,ZagrosMountains(🏔)couldbeapotentialrepresentationforKabul,butit'snotofficiallyanemoji,soI'llexcludeit."
foreigner,"🌎,🇬🇧,🇩🇪,🇫🇷,🇯🇵"
afghans,"🇦🇫,🏺,🛹,🗼,🏞️"
civilian,"👤,👩‍🤝‍👨,🏠,🛍️,🏢"
shock,"😱,🤯,😲,😨,😮"
weapon,"🔫,💣,🛡️,🗡️,🛡️"
shoe,"👠,👢,👣,👥,👽(Whilenotdirectlyrelatedtoshoes,thealienemojiissometimesusedhumorouslytorepresentunconventionalorfuturisticfootwear)"
sock,"👠,👡,🦹‍,👞,👒"
khan,"🇰🇼,📚,👨‍🏫,💬,📜"
neighborhood,"🏠,👥,🌳,🚪,🌈"
park,"🌳,🏠,🚌,🌞,🐶"
network,"🌐,🔌,💻,📲,🔗"
design,"🎨,💼,👨‍🎨,🏠,💻"
iv,"🌱,📚,📝,📔,📏(Theseemojisrepresentbooks,writing,andmeasuring,whichareindirectlyrelatedto'iv',butIcouldn'tfindemojisthatdirectlyrepresent'iv'asitisachemicalormathematicalsymbol.)"
company,"🏢,🤝,💰,👥,💼"
dubs,"🎧,🔁,💥,🎵,🔄"
ambassador,"🗣️,🇦🇲,🤝,🌐,📜"
target,"🎯,🛏️,🎲,🎯,🏳️‍🌈"
honor,"anner,🤝,🏅,🕊️,🌟"
physician,"🩺,💊,🩺🏥,🔍,💼"
chemist,"🔬,🧪,🧪🔨,💧,⚖️"
researcher,"🧐,📚,🔍,💡,📈"
contribution,"🤝,💡,💰,📈,🌱"
kinetic,"🏃‍,⚽️,🎯,💨,🔄"
procedure,"📝,🔧,🔍,⏱️,📊"
paper,"📜,📝,📚,✍️,📑"
german,"🇩🇪,🧤,🥠,🥧,🍺"
ontario,"🇨🇦,🏠,🌄,🏢,🌲"
toronto,"🇨🇦,🏙️,🏠,yd,🏔️"
mayor,"🏙️,👥,🗣️,🏪,🗓️"
crime,"🔫,🕵️‍♂️,💔,🚓,💸"
safety,"🚧,🛡️,🚒,🚔,🛠️"
jr.,"👶,🎓,👦,👧,🏫"
american,"🇺🇸,🏙️,🌽,🍔,PAGE\_FACING\_UP\_WITH_CURLING\_PAGES\_LEFT,🎃"
brown,"🍫,🍦,🍚,🌽,🌱"
scorer,"🏆,🎯,📊,📈,🎭(Iapologizeforthelastone.Whileitdoesn'tdirectlyrelatetoscoring,itisacommonemojiusedtorepresentaperformanceorcompetition,whichissomewhatrelatedtotheconceptofa'scorer'.)"
style,"👗,💄,💅,🎨,👠"
statistic,"📊,📈,📉,📊,🔢"
honours,"🏆,🎓,🏅,velt,🌟"
pronunciation,"🗣️,👄,🔊,📢,📜"
manager,"💼,👩‍💼,👨‍💼,📝,📊"
striker,"⚽️,🏃‍♂️,🎯,🥅,💥"
kid,"👦,👧,🎒,🧸,🎈"
prime,"🔢,🌐,🔄,🔁,🌟"
pace,"🏃‍♂️,🏃‍♀️,🏃‍,🕒,🏃️‍💨"
madrid,"🇪🇸,🏙️,🏟️,🎭,Jamón🥓(Thisoneisabitofastretch,butit'safamousfoodfromMadrid)"
Keyword,Emojis
move,"🚶‍♂️,🚗,🚴‍♀️"
proof,"📜,🔍,🔒"
canadians,"🇨🇦,🍁,🏔️"
putin,"🇷🇺,👑,🌍"
deal,"📝,💼,🤝"
rocket,"🚀,🛸,🌌"
step,"👣,👠,🚶‍♂️"
christmas,"🎄,🎅,🎁"
accessibility,"🚶‍♂️,👨‍🦯,🔑"
search,"🔍,🔎"
forecast,"🌪️,📊,☀️"
america,"🇺🇸,🏛️,🌟"
video,"📹,🎬,📺"
browser,"🌐,🖥️"
thousand,"📈,💰,📊"
equinox,"🌍,🌞,🌙"
spring,"🌷,🌸,🌱"
chance,"🎲,🎰,🃏"
aurora,"🌌,🌟"
peak,"🏆,🌞,🏔️"
activity,"🏃‍♂️,🚶‍♀️,🎮"
newsletters,"📰,📧,📝"
skip,"🔄,⏩,⏪"
menu,"🍽️,🍴,🍽️"
accessibility help homepage skip,"🔗,🔑,🔒"
making,"🛠️,🔧,🏗️"
gmt,"🕒,🌍,⏰"
trump,"🇺🇸,🗳️,📢"
breaking,"💥,🔥,💥"
care,"🤗,💕,💖"
administration,"🏢,📈,📝"
address,"🏠,📍"
secretary,"📝,👩‍💼,📞"
demand,"📈,📊,📢"
fingerprint,"👋,🖐️"
turkey,"🦃,🍗"
dozen,"🍎,🍋,🍌,🍑"
rival,"🤝,🏆,🏆"
experiment,"🔬,🧪,🔬"
spaghetti,"🍝,🍽️,🍛"
finland,"🇫🇮,🌳,🏞️"
probe,"🔍,🔬,🔭"
surgery,"🩺,🩺‍♂️,🩺‍♀️"
test,"📚,🔍,📊"
piece,"🧩,🔗,🔍"
way,"🚶‍♂️,🚶‍♀️,🛣️"
explore,"🌍,🌟,🌳"
coffee,"☕,🍵"
health,"🩺,🧪,💉"
white,"🌬️,🌨️,🌨"
intimacy,"🤝,💕,💘"
screen,"📱,🖥️,📺"
musical,"🎶,🎧,🎹"
oscar,🏆🎬🎭
flow,"🌊,🌟,💨"
knights,"👔,🏹,🏰"
poetry,"📖,🎨,🌟"
critic,"👀,📝,🗣️"
sugar,"🍬,🍭,🍯"
apprentice,"👨‍🎓,👩‍🏫,👨‍🔧"
odd,"🤔,😲,😮"
influential,"🌟,📈,🌍"
hit,"💥,⚡️,🎯"
tesla,"🚘,🌟,💡"
report,"📝,📊,📈"
taliban,"🚶‍♂️,🏠,🔒"
sale,"🛍️,💸,📈"
denmark,"🇩🇰,🏰,🏞️"
lead,"🏆,🚀,💡"
croatia,"🇭🇷,🏰,🏞️"
play,"🎮,🎭,🎨"
bulgaria,"🇧🇬,🏰,🍽️"
equaliser,"🎛️,📉,📈"
republic,"🇺🇸,🏛️"
darts,"🎯,🏹,🎯"
cross,"🚗,⚖️,⚓️"
price,"💰,📈,📊"
coventry,"🏠,🏛️"
hunger,"🍴,🍎,🍟"
maker,"🛠️,👨‍🔧,🛠️"
final,"🚫,⏳,✅"
average,"📈,📊,📐"
leg,"🦵,🦶,🦳"
gap,"🔄,🔍,🔍"
miss,"😢,😔,😟"
throw,"🪂,🎯,🏹"
double,"🔢,🔢"
cardiff,"🏙️,🏛️"
littler,"🌍,🌳,🌱"
bunting,"🦜,🍃,🌳"
semi,"🌍,🌟"
follow,"👉,👇,🔗"
uk,"🇬🇧,🏰"
rate,"📈,📊,⚖️"
card,"🃏,🃑,🃒"
substitution,"🔄,🔄,🔄"
close,"👥,🤝,💕"
scores,"🏆,📈,🎯"
fixtures,"🏠,🔧,🔗"
lineup,"🎯,🏃‍♂️,🏃‍♀️"
shot,"🎯,🏹,🎯"
goalkeeper,"🏹,🏆,🏠"
tackle,"🏃‍♂️,🏃‍♀️,🏈"
won,"🏆,🏆,🏆"
penalty,"🚫,⚽,⚽"
greece,"🇬🇷,🏛️,🏰"
watch,"🕒,👀,🕰️"
scot,"🌍,🏴‍☠️"
min,"📉,📈,↓"
luck,"🍀,🍀,🍀,🍀"
woodwork,"🪑,🪴,🪒"
portugal,"🇵🇹,🏰,🌊"
moment,"⏰,⏳,🕒"
joy,"😊,🎉,🎈"
fixture,"🏟️,📅,⚽"
match,"🔗,❤️,🔥"
bundle,"🧳,🧵,🧶"
opener,"🔑,🔓,🔒"
score,"🏆,🎯,📈"
visitor,"🌍,👥"
challenge,"🏆,🏋️‍♂️,🏋️‍♀️"
controversy,"🔥,🗣️,🚨"
celtics,"🏴‍☠️,🏹,🏞️"
tariff,"📈,💰,📦"
business,"🏢,📈,💼"
daily,"📅,⏰,🌞"
rig,"🔧,🛠️,🔑"
stewart,"🌍,🌟"
economy,"🏦,💰,📈"
track,"🚗,🏃‍♂️,🏃‍♀️"
problem,"🚨,❓,🛑"
gamble,"🃏,🎰,🎲"
hero,"🦸‍♂️,🦸‍♀️,🏆"
heroes,"👨‍❤️‍👨,🦸‍♀️,🌟"
spy,"🕵️‍♂️,🔍,🔒"
darling,"💖,🤍,💘"
maiden,"👩‍❤️‍👩,👧‍👧,👩‍👩‍👧,👩‍👩‍👦"
hazan,"🌍,🔥"
julian,"🌍,📅"
story,"📖,📚,📝"
sleep,"😴,😌,😪"
troop,"👥,🏹,🏋️‍♂️"
file,"📄,🗄️,📁"
headline,"📰,📢,📝"
ai,"🤖,🧠,💡"
driver,"🚗,🚘,🚙"
trial,"🔍,🔬,⚖️"
adult,"👴,👵,👨‍👩‍👧‍👦"
tech,"💻,📱,💡"
plant,"🌱,🍃,🌳"
machine,"🛠️,💻,🧠"
dioxide,"🌍,💨"
cable,"📡,📡,📡"
jazz,"🎷,🎹,🎶"
mystery,"🔍,🕵️‍♂️,🔮"
arts,"🎨,🎭,🎶"
opera,"🎶,🎤,🎭"
pick,"👉,👈,👆"
face,"😃,😊,😎"
grey,"🌧️,🌪️,🌪️"
colours,"🎨,🌈,🎨"
blue,"🔵,🌊,🌍"
maya,"🌍,🌟"
colour,"🎨,🌈,🎨"
daughter,"👧,👩‍🍼"
fitness,"🏋️‍♂️,🏋️‍♀️,🏃‍♂️,🏃‍♀️"
wallet,"💳,🛍️,💸"
tribute,"🏆,🎉,🌟"
responder,"👥,👋,📢"
keys,"🔑,🔓,🔒"
fear,"😱,😨,😳"
bartender,"🍹,🍻,🍷"
boss,"👑,💼,👨‍💼"
journey,"🚶‍♂️,🌟,🌳"
poker,"🃏,🃛,🃜"
tulip,"🌷,🌺"
helicopter,"🛩️,🚁"
summit,"🏔️,🌄"
tourism,"🌎,🏨,🌄"
firm,"🏢,🏢,🏢,🏢"
airport,"🛩️,🌬️,🛫"
hell,"🔥,🌪️"
car,"🚗,🚘,🚙"
dessert,"🍰,🍫,🍦"
farm,"🌾,🐄,🌱"
grannie,"👵,👵‍♀️,👵‍♂️"
cuisine,"🍲,🍽️,🍴"
cake,"🍰,🍩,🍮"
drink,"🍹,🍺,🥤"
chef,"👨‍🍳,🍳,🍴"
marseille,"🏙️,🌊,🌟"
express,"📢,🗣️,🗣️"
wow,"😮,🌟,💫"
meal,"🍽️,🍴,🍲"
scientist,"🧪,🔬,🔬"
seal,"🐧,🐬,🐬"
greenpeace,"🌳,🌿,🌍"
protest,"🗣️,🚪,🏛️"
newsletter,"📰,📧,📰"
wildfire,"🔥,🌪️"
lot,"📦,📚,📈"
sail,"🚢,🌊,🌊"
zoo,"🐒,🐶,🦁"
cub,"🐾,🐱,🐶"
pride,"🌈,🏳️‍🌈,💛"
railway,"🚂,🚋,🚉"
chicken,"🐔,🍗,🍗"
info,"📚,📊,🔍"
site,"🏠,🏢,🏢"
privacy,"🔒,🔐,🔑"
device,"📱,💻,🖥️"
tv,"📺,📺,📺"
datum,"📊,📈,📊"
children,"👶,👦,👧"
look,"👀,👁️,👂"
promise,"📝,🤝,🌟"
build,"🏗️,🛠️,🏗️"
cookie,"🍪,🍪,🍪"
cookies,"🍪,🍪,🍪"
setting,"🏠,📐,📍"
browse,"🔍,📚,🌐"
banner,"📢,🎯,🏛️"
mode,"📈,📊"
theme,"🎨,🎭,🎶"
mobile,"📱,📲,📞"
contacts,"📞,📧,📱"
africa,"🌍,🦁,🌴"
macleod,"🌍,🏠"
adams,"🌍,🌳,🌱"
chambers,"🏢,🏠"
japan,"🇯🇵,🍙,🏯"
singapore,"🇸🇬,🏙️,🌳"
williams,"🏆,🏋️‍♂️,🏆"
contact us,"📞,📧"
north america,"🇺🇸,🌍"
latin america,"🇵🇾,🌴,🌺"
performance,"🏆,🏋️‍♂️,📈"
users,"👥,👨‍💻,📱"
default,"🔄,🔄,🔄"
preference,"👍,👎,💭"
website,"🌐,💻"
choice,"🗳️,🗳️,✅,❌"
functionality,"🔧,🛠️,💡"
online,"📱,💻,🌐"
advertising,"📢,📈,📊"
recommendation,"📝,📢,💡"
help,"🤝,👩‍⚕️,👨‍⚕️"
reason,"🧠,🔍,📚"
need,"💡,📢,📦"
feedback,"📝,🗣️,📈"
barrier,"🚪,🛑,🚧"
person,"👨‍👩‍👧‍👦,👨‍👩‍👧‍👦,👨‍👩‍👧‍👦"
webpage,"🌐,🖥️,📱"
notice,"📢,👀,🔍"
butch,"👨‍💼,👩‍❤️‍👨,👨‍🦳"
complaint,"😡,📢,🚨"
sound,"🎶,🎧,🔊"
bennett,"🌍,🏠"
cox,"🌊,🌊,🌊"
devils,"👿,👹,👺"
scotland,"🏴‍☠️,🏔️,🏞️"
update,"📢,📈,🔄"
summer,"🌞,🌊,🌴"
adolescence,"👦,👧,📚,🎓"
call,"📞,📞,📞"
parent,"👨‍👩‍👦,👨‍👩‍👧,👨‍👩‍👧‍👦,👨‍👩‍👦‍👦"
spirit,"🧘‍♂️,🌟,🌈"
fashion,"👗,👠,👕"
jacobi,"📚,📈,📊"
shields,"🛡️,🏹"
level,"🏆,📈,🔝"
attitude,"😎,😂,😡"
johnson,"👨‍⚕️,👨‍⚕️‍♂️"
editor,"📝,🖊️,📄"
designer,"👨‍🎨,👩‍🎨,🎨"
credit,"💰,📈,🔒"
gladiator,"🏆,🏹,🏋️‍♂️"
claudius,"👑,🏛️,🌍"
hamlet,"📖,🎭,💔"
john,"👨‍👩‍👧‍👦,👨‍👩‍👦,👨‍👩‍👦‍👦"
show,"🎭,🎬,🎭"
romance,"💘,💕,💖"
mickey,"🐭,🎭,🎈"
home,"🏠,🏡,🌳"
cinema,"🎬,🎟️,🎥"
epic,"🌟,🏆,🌍"
sicily,"🇮🇹,🏰,🌊"
satire,"📢,📰,📝"
studio,"🎬,🎛️,🎤"
episodes,"📺,📅,🎬"
luxury,"🏰,💰,💍"
guest,"👥,🏠,🌍"
soundtrack,"🎵,🎶,🎧"
barrister,"🏛️,👩‍⚖️,📜"
cave,"🏞️,🏠,🏠"
lawyer,"👨‍⚖️,📜,📝"
anderson,"🏠,🏢,🏢"
ballerina,💃🕺👠💫
godard,"🎬,🎥,🌟"
comedy,"😂,😊,🤣"
musk,"🐻,🦁,🌳"
us,"👥,🤝"
mirror,"🔍,📸"
bush,"🌳,🌲,🌳"
song,"🎵,🎶,🎤"
breathless,"😲,😮,😳"
lotus,"🌿,🌺,🌸"
code,"💻,🔧,📄"
nudity,"👨‍🦯,👩‍🦯,👨‍🦯‍👧‍🦯"
exception,"🚨,❌,🚨"
norm,"📏,📐,📊"
comment,"🗣️,📝"
penis,"👨‍❤️‍👨,👨‍⚕️,👨‍💻"
ability,"💪,🧠,🏆"
episode,"📺,📚,📅"
thailand,"🇹🇭,🏰,🌴"
isaacs,"📚,🔍,🌟"
